"time","B101","B103","B104","B107","B108","B109","B110","B111","B114","B115","B116","B117","B118","B119","B123","B124","B126","B129","B130","B131","B132","B135","B136","B138","B139","B141","B144","B145","B146","B147","B148","B149","B151","B152","B153","B155","B158","B159","B160","B165","B167","B170","B173","B177","B180","B181","B182","B184","B189","B196","B199","B200","B203","B302","B318","B320","B336","B362","B790","B002","B003","B006","B007","B008","B009","B010","B011","B012","B013","B014","B015","B017","B018","B020","B022","B024","B025","B026","B029","B030","B031","B033","B035","B036","B038","B039","B040","B041","B045","B046","B047","B050","B051W","B051","B052","B054","B056","B057","B058","B059","B061","B064","B065","B066","B068","B071","B073","B074","B075","B076","B081","B084","B085","B086","B090","B091","B092","B093","B094","B095","B098","B099","B033B","B051D","B051F","B051F_C1","B051F_C2","B051F_C3","B060A","B061A","B080A","B172W","B195W"
"2018-04-20 19:30",52.2,386.74,221.98,24.74,32.63,31.77,36.13,126.76,74.74,20.57,0.01,74.06,31,52.65,44.99,50.55,597.63,696.74,76.73,109.66,160.9,238.94,167.26,686.42,59.74,20.64,398.36,69.67,829.9,1073.4,0.05,287.33,157.63,2.35,350.81,50.69,13.56,124.22,900.23,432.38,1286.99,358.19,257.87,54.07,546.07,1174.48,213.47,83.51,10000,108.68,71.95,351.23,158.87,14.61,14.58,20.71,33.17,18.52,555.8,99.1,64.3,83.13,20.39,0,14,59.79,18.86,79.49,24.21,30.46,180.29,1349.58,178.91,38.27,62.34,35.08,6.49,1554.02,39.46,118.83,54.23,162.47,33.82,10.03,23.64,27.57,34.18,38.23,65.68,34.38,335.21,380.3,319.07,68.43,226.84,27.69,117,194.64,31.17,3.9,34.64,77.97,226.52,140.59,61.14,28,623.76,123.05,83.24,91.82,260.56,78.13,390.96,897.04,24.25,48.19,48.19,21.42,28.86,619.19,60.42,180.79,13.27,290.07,918.6,0,0,128,13.37,93.43,1,729.85,627.33
"2018-04-20 19:45",57.17,388.52,211.79,23.15,36.65,32.3,36.55,126.19,74.45,20.45,0.01,77.2,34,54.66,41.51,51.59,590.41,690.28,77.3,116.48,159.35,239.81,162.9,688.11,63.37,22.88,405.05,69.16,838.85,1059.61,0.05,287.31,168.65,2.41,360.31,51.28,14.26,112.57,952.73,433.28,1287.04,365.35,287.86,51.26,542.68,1182.49,218.19,68.57,10000,110.53,78.33,349.96,164.18,14.2,18.23,20.88,32.41,20.08,565.33,97.46,61.84,84.84,21.24,0,15,59.62,21.07,76.79,24.41,30.4,175.95,1350.7,183.16,38.26,58.43,34.94,6.57,1531.22,36.36,119.18,52.35,161.76,33.69,9.32,22.67,26.16,32.38,40.89,64.42,34.25,357.7,379,319.49,69.36,232.7,29.07,117,191,26.91,3.5,34.35,83.34,219.3,144.81,62.21,42,674.57,115.66,87.39,97,260.44,77.21,384.14,897.62,25.24,47.48,47.48,20.49,28.53,623.18,55.91,182.2,12.64,289.49,917.79,0,0,115,13.02,92.73,8,752.01,614.63
"2018-04-20 20:00",50.78,392.75,220.09,23.46,39.43,32.24,35.46,117.13,75.7,20.53,0.01,82.22,33,54.4,41.04,55.62,581.17,683.8,73.34,114.65,161.78,230.16,174.85,683.55,60.72,22.77,395.34,62.37,823.17,1045.56,0.07,289.58,161.86,2.41,346.95,49.76,16.49,108.38,1081.86,430.24,1284.81,355.85,837.86,49.99,554.02,1176.2,223.29,93.72,10000,104.7,81.21,346.01,156.55,10.73,17.24,21.99,30.97,16.14,558.67,97.01,61.68,88.03,21.38,0,20,59.03,20.46,75.37,24.57,30.65,177.13,1342.46,177.89,37.67,59.78,36.01,8.26,1432,38.38,120.48,54.59,164.55,32.51,9.28,23.04,26.6,33.14,35.8,65.91,34.8,341.42,374.35,320.73,68.27,231.65,37,115,188.93,26.37,3.5,34.68,82.07,219.67,135.9,61.24,34,631.51,118.29,88.96,94.41,261.35,83.24,370.89,889.62,26.67,48.49,48.49,20.52,28.49,618.1,76.01,185.39,11.96,291.73,918.24,0,0,120,14.56,91.25,1,678.98,598.8
"2018-04-20 20:15",51.82,385.11,219.65,23.52,39.1,32.58,36.01,120.74,72.32,23.66,2.01,84.27,31,55.86,42.32,53.68,586.77,678.7,75.68,122.81,164.21,230.73,174.22,675.99,62.84,22.63,396.19,69.21,818.75,1038.46,0.07,288.17,177.94,2.33,354.21,49.15,15.48,81.96,1037.08,433.18,1286.59,356.2,1048.86,52.06,552.03,1162.83,222.64,61.88,10000,103.75,89.15,316.33,158.35,11.76,17.04,20.81,36.58,22.3,549.91,97.91,63.01,87.45,21.24,1.77,24,59.94,19.94,76.84,24.38,32.27,185.89,1336.53,184,39.13,61.21,38.6,9.39,1385.78,41.59,120.2,57.53,163.95,32.73,9.36,23.67,29.25,32.95,38.89,62.05,34.46,346.69,379.4,320.33,68.48,230.55,36.5,117,193.94,25.12,3.7,34.21,81.96,218.16,146.48,51.79,31,643.59,114.77,80.47,99.95,257.37,81.33,374.46,894.5,27.83,50.07,50.07,20.79,28.02,614.88,56.37,180.88,10.87,290.33,920.64,0,0,111,12.68,85.29,1,719.22,609.44
"2018-04-20 20:30",51.62,386.65,217.9,23.11,40.13,32.07,38.27,130.67,72.01,21.1,2.01,86.78,32,58.63,40.45,58.62,580.12,682.57,82.95,125.01,170.34,217.77,161.67,681.93,78.33,22.61,390.96,62.07,796.86,1029.78,0.08,290.2,164.09,2.27,339.37,49.8,16.97,91.89,1052.79,436.94,1278.66,374.38,761.86,43.88,538.22,1172.94,215.53,77.69,10000,111.73,93.07,315.29,155.6,12.01,15.95,19.75,37.65,23.72,538.8,97.14,69.77,87.21,22.18,3.34,24,62.4,20.39,70.95,25.83,33.19,183.76,1327.35,182.6,38.6,58.49,37.37,10.61,1401.23,41.7,117.67,55.51,160.08,33.67,9.5,23.62,27.52,33.94,36.66,62.22,35.39,358.68,371.68,322.49,69.91,237.18,36.87,117,194.98,26.38,3.7,34.48,83.16,223.56,129.18,48.61,30,577.69,121.19,88.3,100.57,266.11,81.28,374.25,886.07,27.92,49.73,49.73,21.8,27.32,615.03,67.41,182.69,11.88,292.49,911.8,0,0,107,13.5,88.93,1,695.77,617.64
"2018-04-20 20:45",49.03,387.53,219.78,23.28,39.06,32.16,38.75,128.47,70.58,22.49,1.01,83.76,32,59.63,43.81,60.85,584.54,685.03,85.45,125.59,173.98,225.46,165.99,677.78,64.16,22.62,391.63,63.22,821.13,1026.49,0.08,290.5,173.51,2.31,333.48,50.24,14.67,84.64,1033.79,442.87,1277.46,385.17,268.86,42.81,550.5,1178.7,218.55,66.96,10000,104.87,94.38,314.63,156.48,12.61,20.66,23.05,34.49,20.62,546.28,95.18,73.7,88.47,23.23,3.33,24,62.73,20.63,73.13,26.13,32.57,178.75,1305.47,181.28,39.3,59.03,35.86,9.66,1398.44,38.91,117.68,55.22,163.26,33.41,9.61,24.41,24.22,32.86,38.87,67.13,35.84,340.77,373.71,321.6,67.21,239.39,39.87,116,195.83,27.21,7.5,34.47,84.31,226.06,121.2,51.49,30,549.86,118.12,82.31,96.46,273.32,82.84,369.4,886.75,27.58,49.2,49.2,22.45,28.3,615.65,63.17,179.98,10.75,291.6,910.34,0,0,129,11.72,89.26,1,735.08,605.45
"2018-04-20 21:00",53.9,387.55,221.96,23,39.59,32.38,38.84,127.33,71.43,19.84,1.01,83.06,33,58.27,41.08,60.53,602.48,679.07,83.14,127.35,173.55,227.61,179.91,691.87,69.47,22.58,392.44,63.65,826.24,1034.25,0.08,285.66,168.46,3.8,337.34,49.37,14.26,101.17,1042.92,443.6,1284.27,376.24,266.87,45.18,545.41,1181.62,218.36,77.86,10000,102.98,92.22,314.75,158.56,12.03,15.08,21.86,29.63,18.66,550.34,92.91,69.81,95.79,24.05,3.33,23,62.66,21.09,70.47,25.97,32.5,182.47,1318.49,182.92,38.83,58.66,30.92,9.29,1393.38,37.06,117.33,54.3,158.66,32.17,9.55,24.08,25.28,32.71,38.44,66.31,35.47,344.32,370.97,321.43,65.91,243.7,42.02,117,192.61,29.47,7.7,34.92,81.93,229.67,123.87,52.61,20,721.46,118.82,81.9,97.26,270.27,81.97,367.24,884.45,27,50.62,50.62,23.37,28.31,622.85,56.9,185.17,7.96,290.43,911.58,0,0,119,14.24,89.35,1,676.66,604.97
"2018-04-20 21:15",47.71,391.16,217.87,21.64,37.87,32.91,38.69,127.97,71.2,24.89,1.01,84.97,36,55.6,42.91,54.02,594.87,686.69,82.6,128.2,175.66,226.92,169.09,676.66,74.4,22.61,391.37,57.98,802.09,1043.33,0.08,286.42,177.33,2.38,335.25,45.3,14.13,89.9,1058.62,441.61,1279.44,349.82,256.87,47.24,575.03,1180.15,223.18,62.12,10000,102.58,84.03,314.22,157.19,12,17.6,21.94,26.91,22.89,542.25,92.89,70.62,98.83,22.86,3.33,25,65.39,20.38,64.12,26.03,33.91,188.7,1293.31,182.21,39.17,60.34,29.29,7.61,1342.17,38.63,116.95,63.14,157.6,34.77,9.31,24.17,25.76,32.19,36.53,67.44,28.54,434.47,369.97,320.8,65.75,237.47,42.78,114,195.26,31.66,8.3,35.21,81.41,228.79,127.25,53.19,30,647.14,119.04,86.4,96.94,270.82,80.87,366.56,889.43,26.98,51.36,51.36,23.09,28.11,630.37,77.25,181.87,9.53,289.8,911.95,0,0,106,24.56,89.21,1,715.41,595
"2018-04-20 21:30",46.47,391.83,218.13,23.44,37.77,33.44,38.28,123.87,71.03,21.09,1.01,84.96,36,55.45,44.33,52.52,579.03,673.38,83.22,127.14,175.92,221.68,169.08,679.32,68.89,22.77,402.06,56.85,781.02,1035.28,0.08,297.04,157.71,2.34,338.07,48.21,14.34,78.4,1052.31,441.27,1283.61,341.49,858.86,41.53,568.37,1173.99,219.09,73.21,10000,102.49,82.78,314.99,155.62,12.08,12.97,20.5,27.3,21.91,546.99,93.23,71.22,96.02,21.66,3.34,24,67,21.4,69.41,26.04,34.81,188.17,1253.27,175.57,39.24,60.37,32.68,7.55,1307.27,36.45,116.45,56.83,161.58,32.75,9.34,24.63,25.13,31.86,35.62,66.99,31.18,344.41,373.37,321.9,66.08,236.15,42.27,116,191.17,32.04,8.2,35.01,90.61,233.21,117.9,49.85,20,598,121.67,82.61,95.43,268.07,79.69,363.75,886.86,26.7,51.18,51.18,22.8,27.92,619.4,77.81,182.79,8.35,289.9,913.06,0,0,121,22.09,89.16,1,722.19,595.1
"2018-04-20 21:45",50.34,385.59,218.61,23.12,38.2,32.77,38.44,126.06,71.87,25.03,1.01,86.92,35,57.87,40.73,53.1,574.21,649.94,82.42,127.76,172.69,211.98,169.79,677.43,61.91,22.6,390.93,56.82,813.13,1045.92,0.08,292.25,184.63,2.29,333.73,45.61,14.29,75.3,1067.59,442.39,1282.54,334.99,1142.86,42.17,558.72,1159.02,221.13,88.23,10000,102.65,83.48,314.99,153.74,12.25,18.48,20.16,26.37,21.54,546.66,92.93,70.48,97.69,22.33,3.35,25,67.68,21.49,63.02,27.25,35.59,187.35,1245.56,168.76,38.8,60.44,30.15,7.64,1341.24,37.83,117.35,54.97,160.77,34.81,9.39,24.21,26.43,32.35,39.92,64.43,30.02,310.48,370.62,319.25,65.67,232.59,41.58,115,193.44,32.1,9.1,35.32,92.83,236.1,121.58,49.56,32,571.96,120.37,81.55,96.25,266.85,79.41,366.07,888.06,27.41,51.34,51.34,22.85,29.85,615.6,62.85,182.41,7.99,289.25,908.7,0,0,118,20.64,88.47,1,692.39,599.32
"2018-04-20 22:00",50,385.27,214.31,21.92,37.81,33.28,38.75,131.2,69.57,22.39,1.01,87.16,34,59.97,42.5,52.49,573.7,645.98,82.62,130.76,177.06,217.28,171.68,675.97,69.27,22.78,390.26,56.05,808.02,1042.41,0.08,293.38,172.05,2.32,282.97,42.7,14.75,85.03,1051.91,440.32,1287.87,356.44,761.86,47.67,559.44,1162.46,222.79,60.49,10000,102.79,82.84,315.05,155.37,14.08,13.22,20.19,23.6,17.89,540.7,94.53,69.76,93.76,21.9,3.35,24,66.79,21.63,64.43,25.45,35.82,191.67,1235.54,164.62,39.49,58.81,29.13,7.74,1397.26,36.71,118.29,53.47,159.37,33.96,10.42,24.02,25.55,32.28,36.68,67.49,31.44,343.99,371.44,321,67.8,241.84,41.23,113,190.46,32.61,7.7,35.15,89.75,232.25,133.84,51.23,20,447.07,123.82,85.53,98.02,269.96,80.89,363.72,883.74,26.88,50.82,50.82,22.74,30.41,616.99,55.8,183.02,9.17,290,908.89,0,0,112,20.64,88.88,1,673.2,598.94
"2018-04-20 22:15",46.2,383.36,215.5,22.22,39.02,33.5,38.9,127,65.95,22.3,1.01,86.91,32,61.14,42,59.46,565.9,632.68,86.76,136.6,173.94,211.34,168.73,669.75,77.93,22.64,385.95,58.84,803.22,1042.76,0.08,296.58,186.13,2.42,281.19,49.88,14.09,92.99,1048.68,441.62,1285.78,268.65,192.87,42.06,550.15,1161.61,222.76,79.61,10000,102.69,82.94,315.08,16.64,11.95,14.86,19.12,24.66,17.5,541.72,89.74,73.01,93.76,22.06,3.36,24,65.8,21.2,63.08,25.18,34.1,191.71,1235.86,158.56,38.77,58.99,28.74,5.35,1374.9,37.76,116.38,54.57,158.15,33.98,9.16,24,25.68,32.24,38.54,70.2,31.14,339.39,367.95,320.77,44.49,236.01,40.75,116,195.52,32.27,3.8,35.38,91.39,234.88,138.93,52.28,35,473.43,118.71,73.97,94.81,266.11,82.86,361.54,889.16,26.86,50.96,50.96,23.31,29.7,626.04,70.93,180.84,8.18,290.77,910.6,0,0,104,19.53,89.13,0,546.9,585.57
"2018-04-20 22:30",47.93,385.06,213.73,22.32,39.8,33.58,39.52,122.33,65.79,22.88,1.01,82.85,32,61.52,40.64,55.15,561.45,625.32,90.22,130.25,169.54,209.88,167.93,674.47,70.83,22.83,386.39,59.39,792.96,1035.91,0.08,296.07,169.6,2.41,281.02,40.83,14.2,78.79,1037.75,438.67,1285.59,221.78,201.87,42.42,548.13,1167.33,220.42,87.88,10000,102.88,82.57,315.34,16.41,13.69,19.34,19.19,27.58,17.68,540.97,88.79,71.36,95.31,22.48,3.37,25,66.41,22.13,66.11,26,34.84,189.33,1246.37,163.29,39.6,58.52,28.08,5.06,1372.62,37.93,116.79,54.74,158.67,32.69,9.01,23.82,25.62,32.46,39.26,66.58,27.54,309.07,368.71,318.99,43.54,239.52,42.51,115,190.17,29.42,3.6,35.55,88.2,229.74,129.46,51.06,39,462.7,113.17,57.06,93.75,270.42,81.43,363.84,885.8,27.62,51.04,51.04,23.23,29,626.34,56.33,183.46,9.22,290.99,913.36,0,0,121,19.1,89.36,0,523.46,594.56
"2018-04-20 22:45",46.42,381.85,216.5,23.2,40.9,32.82,39.41,123.73,66.13,21.08,1.01,83.6,32,58.4,41.66,56.79,573.65,624.67,87.69,128.07,176.02,222.03,168.54,677.64,79.05,22.58,378.5,53.76,780.44,1042.35,0.08,294.66,185.13,2.38,287.81,42.43,14.23,85.27,1020.02,440.33,1285.95,202.6,208.87,50.26,533.84,1151.73,193.17,65.46,10000,42.66,83.2,315.86,11.72,12.56,13.18,18.95,26.23,20.26,540.72,90.41,69.75,95.66,22.37,3.37,23,66.45,21.54,62.6,25.33,34.12,187.93,1229.67,161.47,39.71,61.93,31.08,4.96,1368.48,36.43,116.48,52,159.25,31.84,9.06,24.44,29.75,32.38,36.55,68.1,27.44,301.29,367.65,319.24,47.01,240.79,41.06,115,186.38,27.72,3.6,36.55,85.17,231.54,113.43,50.33,36,503,112.38,58.78,94.78,264.67,80.9,360.64,884.49,26.93,52.18,52.18,22.84,28.68,619.86,66.44,178.27,9.51,290.24,908.75,0,0,113,20.68,89.36,0,512.68,589.41
"2018-04-20 23:00",48.46,380.67,212.85,24.33,41.8,33.16,39.13,125.41,65.89,23.43,1.01,82.99,34,56.16,38.46,59.58,568.47,624.14,86.66,129.74,169.88,207.98,169.56,676.15,61.6,22.65,374.88,58.48,807.32,1040.27,0.08,296.95,166.97,3.65,283.97,44.17,14.45,76.86,1015.51,442.06,1278.75,207.33,202.86,42.42,477.48,1155.53,141.47,74.72,10000,9.03,83.31,246.48,17.35,13.05,13.63,18.99,21.84,20.45,538.71,89.1,69.11,95.97,23.15,3.38,24,66.81,21.89,67.54,25.05,34.51,187.27,1228.44,159.95,39.52,57.72,29.87,4.95,1398.25,35.37,116.65,52.99,160.9,33.53,8.91,24.44,24.45,32.57,37.4,62.51,26.49,369.3,365.41,317.95,43.2,242.77,41.25,115,185.52,27.55,3.6,34.43,88.04,235.31,122.29,50.17,29,473.1,113.6,53.99,94.73,267.34,80.55,362.89,876.99,27.26,50.58,50.58,22.36,29.27,616.8,77.52,184.07,8.57,289.95,910.26,0,0,110,18.37,89.43,0,481.76,582.28
"2018-04-20 23:15",47.55,388.32,212.79,24.92,40.5,32.91,38.44,123.64,64.81,20.1,1.01,84.99,35,55.74,41.9,66.41,572.57,623.52,86.01,127.09,166.97,217.38,174.16,662.95,63.12,22.75,390.91,52.92,783.14,1039.1,0.08,294.65,170.52,2.34,280.27,42.28,14.72,76.49,990.26,437.67,1237.31,201.84,780.86,45.9,473.19,1164.3,152.4,61.64,10000,8.84,82.34,5.59,12.07,13.79,16.86,20.53,24.49,21.26,546.34,87.61,69.26,93.56,23.63,3.39,26,64.91,21.23,63.82,24.96,33.48,184.76,1269.46,161.24,39.07,55.51,27.5,4.96,1376.19,36.41,117.18,59.11,157.69,30.24,9.1,24.08,24.24,32.4,36.14,65.15,31.63,309.17,366.51,323.79,44.46,235.51,42.31,113,184.29,27.53,4.1,35.16,86.23,232.79,128.47,54.9,31,480.17,106.81,55.62,93.42,264.63,79.87,359.76,877.05,26.72,50.55,50.55,22.22,29.06,610.52,69.64,181.98,12.9,290.79,909.37,0,0,106,13.04,88.82,0,457.67,585.44
"2018-04-20 23:30",43.84,385.66,207.35,24.78,39.29,33.28,38.38,118.56,67.05,22.42,1.01,86.72,33,57.84,38.66,60.53,565.16,618.45,86.2,127.39,168.27,212.84,167.77,674.07,71.19,22.62,388.99,54.75,796.9,1039.72,0.08,300.12,169.2,2.42,273.21,43.98,14.29,91.23,988.34,431.92,1234.96,201.13,1005.85,42.99,492.48,1161.96,182.1,77.47,10000,10.87,83.68,5.36,19.12,14.05,14.75,21.31,26.73,14.24,529.89,88.25,69.3,93.27,21.06,3.39,25,64.36,21.29,62.44,25.03,33.47,183.63,1008.59,155.1,39.69,58.06,27.99,4.71,1365.68,38.37,116.81,55.15,156.54,32.27,9.14,24.14,23.47,32.98,41.29,65.28,29.71,302.71,366.24,321.15,46.77,235.41,39.98,117,187.19,27.84,4.1,36.31,85.44,229.99,123.8,50.85,35,464.82,113.55,57.57,94.64,265.76,79.94,361.63,878.02,26.11,49,49,22.56,28.84,619.36,56.59,178.45,10.15,291.15,923.1,0,0,115,12.8,88.19,0,471.16,587.48
"2018-04-20 23:45",42.74,384.89,216.74,24.63,38.18,32.33,38.36,123.98,65.92,20.68,1.01,85.79,31,56.09,38.59,41.2,565.53,614.77,90.19,126.85,166.84,213.2,159.85,680.52,65.19,22.95,378.4,55.98,734.28,1031.79,0.08,296.61,183.73,2.41,282.33,41.35,14.16,87.14,988.43,432.8,1244.85,203.55,206.86,49.71,473.91,1166.72,177.09,84.09,10000,8.79,82.94,4.66,13.18,12.37,12.84,19.7,31.79,11.64,527.79,87.05,69.54,94.28,21.14,3.39,25,63.8,22.52,65.64,25.07,32.76,180.75,630.98,160.16,38,55.72,27.97,4.82,1360.82,37.06,116.99,55.97,153.08,31.62,9.24,24.15,27.36,32.53,35.28,65.53,29.54,338.72,367.56,319.77,44.4,229.54,41.57,114,188.32,28.21,3.6,36.85,89.57,231.04,119.71,47.1,31,431.4,110.74,53.2,95.43,262.08,79.37,360.13,876.55,25.71,48.41,48.41,21.54,28.11,619.06,56.52,181.53,9.38,291.77,916.66,0,0,110,11.99,88.87,0,415.97,582.5
"2018-04-21 00:00",44.66,381.85,219.72,22.96,37.08,32.03,37.85,125.84,64.17,23.57,1.01,82.99,30,56.03,41.06,37.55,573.28,618.71,89.49,126.62,166.05,220.66,178.46,673.62,83.41,22.59,375.45,51.3,711.68,1038.89,0.08,296.36,171.13,2.38,270.63,40.51,14.17,76.83,984.37,431.91,1232.42,218.75,188.86,43.09,450.76,1166.96,178.94,67.69,10000,8.79,84.64,5.37,15.16,12.27,14.72,20.29,29.78,10.92,528.12,87.4,71.78,95.81,21.94,3.4,25,63.36,20.73,61.91,24.29,32.57,181.01,642,161,37.58,60.56,29.48,4.82,1284.46,37.77,116.9,53.12,158.28,32.4,9.26,24.21,23.09,32.69,39.89,67.54,26.18,333.56,366.47,319.5,43.73,226.45,41.18,108,184.33,27.71,3.8,36.57,83.39,225.43,130.28,48.02,28,469.95,112.38,55.39,92.53,260.79,78.9,358.6,879.57,26.62,47.44,47.44,21.37,27.49,619.94,71.92,182.57,9.24,291.5,911.16,0,0,113,12.97,88.55,0,401.28,584.25
"2018-04-21 00:15",44.77,381.75,220.3,23.3,36.69,32.1,37.24,123.91,66.29,19.46,1.01,80.59,30,54.91,39.84,34.62,562.45,617.24,87.06,129.54,168.33,206.18,166.86,662.32,61.9,22.62,367.64,55.61,784.64,1029.78,0.08,309.41,183.63,2.33,267.32,38.85,14.61,85.74,999.64,438.02,1235.49,196.63,194.87,43.25,443.57,1160.57,170.63,70.41,10000,11.5,82.9,5.08,13.38,13.25,17.92,21.54,26.74,9.68,526.47,86.49,72.23,91.59,20.87,3.41,24,63.5,20.97,63.89,24.77,33.04,182.6,656.75,159.64,40.31,55.7,29.1,4.76,1257.08,36.1,117.01,54.09,160.05,34.84,9.05,24.16,23.1,32.06,34.84,67.43,26.08,315.79,365.48,322.01,48.36,223.84,40.28,106,182.63,27.71,3.7,36.57,84.62,225.84,128.87,54.05,21,457.25,122.2,55.09,97.11,262.7,79.56,362.41,876.28,27.11,47.72,47.72,21.64,27.82,619.83,55.67,176.05,9.8,291.01,916.74,0,0,120,13.16,89.16,0,425.31,584.95
"2018-04-21 00:30",44.32,379.39,214.58,23.54,37.61,32.51,37,121.34,65.56,22.69,1.01,81.41,31,53.35,42.73,33.08,563.2,614.65,89.24,123.31,165.66,210.09,166.29,679.92,68.58,22.62,365.5,54.17,795.02,1036.67,0.08,307.39,158.43,3.08,267.19,42.57,12.28,76.38,981.97,430.99,1230.84,200.61,194.86,50.13,440.83,1169.15,170.6,56.71,10000,8.72,83.84,4.79,14.42,11.82,15.56,22.19,21.56,10.36,532.34,84.39,69.15,92.1,20.54,3.41,24,63.24,20.59,63.91,23.69,31.85,181.15,636.85,155.01,36.37,57.55,26.99,4.83,1245.96,36.42,117.85,54.28,156.31,31.24,9.18,24.38,23.46,32.54,38.95,64.27,25.75,311.55,363.47,322.88,44.91,221.98,40.38,106,177.29,28.48,3.6,35.61,82.04,225.28,131.02,52.82,29,414.36,112.26,53.21,95.41,265.11,79.19,358.67,878.07,27.93,47.34,47.34,21.82,27.72,620.06,74.15,182.53,9.02,291.88,928.16,0,0,120,12.85,88.7,0,406.71,581.24
"2018-04-21 00:45",43.69,376.92,210.53,23.2,36.55,31.76,37.32,121.88,64.67,19.17,1.01,82.13,34,54.14,38.64,32.73,561.79,613.47,87.63,119.98,163.06,209.42,175.4,666.93,79.42,22.67,374.4,51.63,768.53,1031.27,0.08,302.6,178.96,3.11,269,43.83,11.22,78.2,835.57,433.24,1237.11,196.56,580.86,43.52,436.14,1160.98,167.28,78.65,10000,8.66,82.94,4.68,11.36,12.05,12.47,20.97,22.27,9.69,522.99,85.83,69.25,93.17,20.69,3.4,25,63.98,19.89,59.37,22.93,32.76,180.12,615.8,160.29,39.89,59.05,27.86,4.97,1205.72,39.73,117.3,54.39,152.48,32.83,9.02,24.03,23.44,32.25,35.17,63.66,25.59,363.75,362.38,321.93,44.31,217.41,37.52,104,174.13,27.92,3.7,35.69,82.93,223.87,133.44,51.48,30,404.85,112.19,56.74,95.03,262.45,80.4,359.12,879.88,27.73,46.54,46.54,21.54,28.37,619.07,77.9,180.41,8.3,292.93,936.59,0,0,110,12.61,88.15,4,383.42,587.65
"2018-04-21 01:00",42.99,381.74,210.2,22.98,36.61,30.76,37.54,120.93,64.46,22.48,1.01,81.52,32,53.01,40.78,32.46,565.35,615.88,84.51,122.4,161.36,211.26,167.37,669.01,72.43,22.62,380.5,53.99,780.14,1031.85,0.08,306.76,169.73,2.45,262.54,38.2,11.27,105.52,826.94,437.25,1229.74,199.85,746.86,43.18,445.66,1150.89,167.44,59.62,10000,8.86,84.22,4.4,12.16,12.53,12.29,20.73,22.28,8.62,534.23,86.35,68.98,91.81,20.57,3.4,24,60.65,20.37,57.99,23.33,31.12,180.58,621.57,156.6,39.37,55.43,27.02,4.71,1224.26,36.31,117.79,53.12,152.58,32.3,9.29,24.05,24.16,32.94,36.29,75.92,25.63,310.8,362.02,321.91,46.68,215.96,39.25,109,172.56,30.01,3.9,36.17,81.39,224.96,122.06,50.48,34,445.69,112.35,53.27,98.07,262.63,82.27,358.37,873.71,26.8,46.64,46.64,21.73,27.9,622.94,59.89,178.45,7.87,291.91,937.52,0,0,123,10.59,88.61,4,392.62,582.53
"2018-04-21 01:15",41.53,374.25,204.61,22.02,37.26,30.41,36.43,121.88,58.97,20.41,1.01,83.66,30,52.06,41.63,33.05,565.87,610.8,85.22,121.69,159.23,213.74,165.84,667.01,60.83,22.59,378.7,53.35,740.81,1033.64,0.08,308.47,187.28,2.42,268.35,41.06,11.19,81.9,820.4,433.09,1215.15,199.38,723.86,48.24,433.62,1153.81,166.28,108.8,10000,8.81,83.01,4.67,12.8,11.82,12.94,21.2,23.23,9.99,527.77,84.84,68.82,92.4,19.98,3.4,26,58.62,19.91,52.66,23.58,30.13,180.34,624.87,157.67,36.22,58.44,30.55,4.76,1184.88,34.82,118.95,58.76,158.31,31.34,9.26,23.98,28.69,31.17,34.7,67.39,25.88,317.82,362.76,322.14,44.42,211.01,33.5,106,175.34,28.89,4.2,35.57,81.76,224.94,117.21,47.22,19,421.74,111.3,56.87,94.9,258.05,79.65,356.41,874.81,27.43,46.35,46.35,21.15,28.29,615.39,56.01,181.89,7.47,292.14,938.6,0,0,113,10.29,88.17,0,379.44,569.16
"2018-04-21 01:30",45.45,375.59,202.65,21.85,36.55,30.14,35.65,121.4,58.46,23.14,1.01,78.92,35,50.11,39.6,33.15,557.39,612.84,84.47,124.63,157.29,205.55,170.2,667.91,62.1,22.63,362.13,52.28,775.48,1029.35,0.08,303.56,156.29,2.36,261.01,38.34,11.81,71.78,815.85,430.28,1220.75,200.94,186.86,43.34,422.97,1151.04,167.03,65.42,10000,8.82,83.06,4.68,14.94,12.32,12.43,20.81,25.12,10.34,529.3,84.97,68.64,91.7,19.1,3.41,24,58.98,19.51,52.25,23.89,30.45,178.12,615.23,158.23,40.08,58.5,29.51,4.83,1136.77,36.39,120.46,53.26,157.47,32.8,9.05,24.03,23.96,32.46,37.9,66.41,26.66,321.56,362.68,321.54,44.27,208.73,37.8,106,170.43,27.93,3.7,36.32,78.83,219.97,116.72,52.62,29,420.76,112.72,52.76,90.18,263.29,78.77,355.22,871.85,27.53,45.58,45.58,21.08,27.12,613.16,65.11,180.43,7.59,292.54,933.69,0,0,118,11.32,89.12,0,359.5,576.96
