"time","B101","B103","B104","B107","B108","B109","B110","B111","B114","B115","B116","B117","B118","B119","B123","B124","B126","B129","B130","B131","B132","B135","B136","B138","B139","B141","B144","B145","B146","B147","B148","B149","B151","B152","B153","B155","B158","B159","B160","B165","B167","B170","B173","B177","B180","B181","B182","B184","B189","B196","B199","B200","B203","B302","B318","B320","B336","B362","B790","B002","B003","B006","B007","B008","B009","B010","B011","B012","B013","B014","B015","B017","B018","B020","B022","B024","B025","B026","B029","B030","B031","B032","B033","B035","B036","B038","B039","B040","B041","B045","B046","B047","B050","B051W","B051","B052","B054","B056","B057","B058","B059","B061","B064","B065","B066","B068","B071","B073","B074","B075","B076","B081","B084","B085","B086","B090","B091","B092","B093","B094","B095","B098","B099","B033B","B051D","B051F","B051F_C1","B051F_C2","B051F_C3","B060A","B061A","B080A","B172W","B195W"
"2018-01-04 14:15",102.3,373.22,253.59,20.91,30.7,35.27,22.58,139.13,83.81,31.04,0,43.99,21,39.25,73.43,44.35,669.73,642.68,67.22,119.85,113.17,276.2,184.17,90.06,109.56,21.97,428.96,67.97,1086.17,1185.55,0.07,110.98,122.43,7.22,424.43,128.65,34,83.01,859.71,488.86,1328.49,615.04,743.4,84.19,371.37,1326.43,99.67,159.04,10000,10.37,0,123.97,97.37,12.49,2.46,17.12,18.54,12.3,692.47,123.69,73.46,60.19,12.6,0,15,47.77,16.01,79.34,16.2,23.93,124.29,1266.94,286.34,35.1,60.02,48.88,12.79,1949.08,102.95,137.42,101.38,13.22,157.63,77.42,19.94,46.9,35.69,37.68,65.48,132.45,31.17,521.64,396.9,336.29,71.7,117.06,35.37,130,221.43,36.42,5.5,73.37,52.51,167.47,146.77,147.02,61,418.87,232.02,78.78,102.92,289.92,95.82,381.53,884.08,20.2,46.21,46.21,18.98,22.32,644.87,83.05,338.18,8.99,302.29,929.43,176,0,1,40.16,117.58,7,1302.58,680.42
"2018-01-04 14:30",101.3,379.6,246.55,20.67,30.58,33.94,21.94,141.41,83.26,28.82,0,44.18,22,40.63,74.51,37.39,678.7,651.65,66.23,124.18,117.12,289.4,189.05,89.83,100.52,22.75,422.89,65.18,1087.22,1181.3,0.07,100.03,159.87,12.17,406.19,127.39,40.32,94.26,906.67,491.91,1331.91,626.54,684.39,77.7,417.87,1325.66,147.11,149.71,10000,10.51,0,124.03,97.54,11,2.37,15.48,20.11,11.82,692.27,126.33,74.14,59.43,12.49,0,15,48.48,16.21,81.67,17.33,24.94,119.84,1280.56,277.35,38.49,62.48,49.09,12.67,1593.6,107.03,136.21,98.43,13.52,158.89,78.08,22.51,44.73,36.11,37.54,64.18,133.76,30.28,522.92,393.33,335.85,67.97,119.1,37.59,127,220.18,36.14,7.7,72.71,54.92,169.35,160.03,140.18,42,384.07,245.87,77.84,101.76,288.82,96.77,383.97,877.29,21.57,46.3,46.3,18.07,21.59,651.98,58.79,332.56,8.98,300.85,919.24,177,0,1,39.61,119.07,3,1320.67,690.63
"2018-01-04 14:45",99.58,376.08,245.99,20.05,30.61,33.18,21.84,137.06,83.34,28.7,0,46.72,23,40.11,73.07,36.53,683.86,654.11,70.51,125.41,115.78,281.43,215.62,88.55,108.07,22.44,422.57,68.82,1094.77,1191.47,0.07,101.81,157.55,14.59,417.97,129.2,48.51,82.32,892.82,490.24,1320.57,647.01,691.38,77.28,498,1329.72,206.34,149.86,10000,10.79,0,123.97,105.21,10.84,2.2,14.71,18.14,12.51,693.14,128.79,76.27,60.02,11.85,0,15,48.76,16.6,83.51,18.13,25.43,123.75,1281.85,282.68,35.17,66.84,46.24,13.24,1596.86,105.38,136.63,102.99,13.67,156.1,77.02,22.9,43.08,33.12,35.79,61.92,135.13,31.6,535.44,395.05,335.72,68.14,115.97,37.31,132,224.27,38.93,5.7,73.24,54.91,169.07,158.42,145.52,44,382.47,242.38,78.49,103.05,287.06,98.52,383.23,895.88,20.84,45.99,45.99,17.75,21.84,648.09,58.32,339.49,8.49,300.72,932.29,163,0,0,35.77,117.75,3,1312.08,680.08
"2018-01-04 15:00",106,372.59,248.22,20.17,30.92,32.43,21.92,136.96,79.05,26.52,0,46.65,22,38.95,76.78,36.54,679.07,652.9,67.96,125.46,113.02,281.85,183.52,493.73,107.5,23.23,419.56,63.98,1087.54,1183.25,0.07,107.25,162.22,4.92,399.08,129.3,49.38,91.74,879.79,487.57,1332.66,613.35,705.37,74.83,460.52,1334.87,178.7,142.04,10000,10.64,0,123.79,101.51,11.33,2.02,15.6,18.86,12.05,693,128.17,78.48,60.71,11.94,0,15,47.39,16.82,83.35,17.55,24.52,123.95,1264.32,293.02,35.18,60.57,44,12.63,1634.34,108.59,134.39,97.58,13.61,156.72,79.26,23.48,43.72,33.15,36.77,62.23,142.55,30.74,530.77,396.93,334.18,67.75,114.21,35.82,132,226.95,37.07,5.7,71.94,53.92,168.6,159.04,139.63,46,397.85,253.25,78.23,98.98,282.52,97.09,380.56,893.45,20.16,46.52,46.52,17.76,22.27,647.34,63.27,348.36,8.44,300.18,933.9,165,0,0,36.78,119.18,7,1336.99,691.87
"2018-01-04 15:15",106.3,377.81,237.95,20.18,30.76,32.05,21.59,139.15,77.18,27.47,0,47.18,23,37.7,75.53,36.29,674.6,641.83,70.02,123.64,112.88,285.43,197.6,753.44,99.83,22.47,419.69,68.33,1021.37,1186.75,0.07,101.51,151.72,5.16,410.8,129.22,48.98,81.07,835.69,492.16,1339.4,639.93,696.37,80.49,432.4,1335.05,146.89,138.18,10000,10.39,0,123.75,103.45,11.88,0.75,15.91,18.58,12.21,686.05,128.68,75.39,62.03,11.66,0,15,48.07,16.34,83.57,17.42,25.05,123.61,1293.26,293.39,38.81,63.24,47.4,11.65,1717.28,105.64,132.44,91.6,13.47,156.3,75.66,22.57,42.46,34.64,36.82,68.08,144.42,30.73,545.2,396.87,334.95,68.08,107.53,35.15,132,229.18,37.36,5.5,72.3,56.56,170.97,155,141.3,32,371.25,238.94,77.65,101.9,284.84,96.69,347.3,910.37,20.06,45.37,45.37,18.28,23.65,655.25,84.17,337.11,8.65,299.95,928.44,184,0,0,40.92,123.8,4,1316.75,693.53
"2018-01-04 15:30",100.19,376.61,255.03,20.63,30.32,31.76,21.78,140.41,79.56,23.74,0,48.25,23,37.46,75.81,40.62,677.12,647.67,66.91,122.14,112.98,288.54,178.02,735.1,116.21,22.3,434.91,65.51,1086.31,1193.47,0.07,110.66,141.37,4.81,412,133.03,35.34,86.89,850.71,487.87,1341.25,645.01,723.36,80.27,426.48,1334.33,143.84,147.18,10000,13.8,0,123.9,97.38,10.83,0.89,15.09,18.84,11.78,676.48,122.47,69.65,61.74,11.73,0,15,48.42,15.79,72.28,17.43,24.82,124.03,1251.11,282.46,35.22,66.21,48.37,13.26,1802.82,105.62,134.38,93.02,13.59,158.62,76.11,24.89,40.99,35.67,37.54,64.96,144.12,29.16,508.74,402.2,335.92,67.1,107.72,34.52,133,224.08,43.1,9.4,73.84,58.15,165.41,165.65,146.72,38,388.16,234.91,77.87,96.57,292.41,96.92,342.4,930.45,20.5,45.65,45.65,22.71,23.39,655.33,61.29,338.94,8.64,300.92,931.34,163,0,0,41.71,123.2,7,1347.47,696.9
"2018-01-04 15:45",101.47,374.53,251.19,20.12,29.91,32.14,21.18,135.65,77.5,26.01,0,48.06,22,38.1,73.99,43.03,678.58,645.12,67.83,122.09,114.14,285.57,201.85,730.38,108.38,22.96,433.84,66.51,1081.45,1195.85,0.07,112.28,151.87,4.55,393.91,125.83,46.97,79.17,859.89,487.85,1340.08,638.65,729.35,81.78,428.56,1323.32,139.18,198.89,10000,12.05,0,123.75,98.53,11.62,0.74,15.56,18.63,12.26,669.55,120.67,69.26,61.58,11.82,0,15,49.06,16.64,63.88,17.07,25.61,123.03,1245.58,281.06,36.73,63.94,48.04,13.21,1862.79,103.47,134.09,96.24,14.06,160.34,76.16,23.83,42.55,34.65,37.36,67.51,145.01,31.12,518.35,407.07,337.21,69.24,107.19,32.62,133,224.55,40.18,5.4,78.6,56.8,164,165.61,147.38,46,394.27,234.06,77.26,97.62,296.44,96.48,292.08,935.59,20.63,45.07,45.07,20.15,23.5,649.25,62.43,338.02,8.44,303.21,943.97,151,0,1,41.07,121.17,4,1299.31,676.77
"2018-01-04 16:00",107.45,372.98,239.34,19.93,30.65,32.7,21.9,139.79,79.41,23.53,0,46.88,23,40.36,73.2,42.94,678.39,645.75,67.17,121.58,111.35,286.19,188.77,712.97,107.49,22.44,448.95,64.89,1096.83,1191.69,0.07,103.38,149.01,6.37,418.81,125.18,35.15,85.85,849.32,487.25,1343.98,640.32,729.31,80.39,428.69,1336.15,140.75,165.35,10000,11.14,0,123.73,108.33,11.48,0.85,14.75,19.03,11.96,679.8,121.75,73.04,60.91,11.79,0,15,47.96,16.44,61.81,17.15,25.16,125.18,1257.84,283.08,37.06,65.32,44.15,11.9,1876.84,102.1,135.48,91.5,13.47,154.46,73.89,22.88,44.41,35.09,37.02,66.2,142.45,31.17,501.72,403.65,336.22,69.12,106.88,35.45,132,220.31,38.21,5.5,81.28,51.15,166.27,161.39,142.11,36,385.83,238.14,76.49,95.14,291.66,97.06,288.84,940.51,21.07,44.46,44.46,19.33,23.04,646.13,64.86,338.52,8.44,303.22,939.22,177,0,1,37.04,119.81,7,1318.94,681.39
"2018-01-04 16:15",104.18,368.62,227.5,20.21,30.79,32.37,22.09,139.75,83.56,26.8,0,47.74,22,38.65,71.56,41.97,665.6,646.1,65.83,122.73,112.66,277.43,224.3,728.19,90.75,21.54,459.28,69.72,1046.51,1191.84,0.07,104.42,134.72,7.99,379.78,125.02,38.47,79.07,893.05,491.9,1344.76,648.04,680.28,76.49,435.52,1337.46,143.12,176.3,10000,10.83,0,123.27,103.89,11.47,0.62,16.41,18.31,12.1,672.15,115.93,70.71,58.08,12.26,0,15,45.98,15.88,64.91,17.38,23.97,120.86,1266.2,292.02,35.06,63.25,43.52,11.71,1903.07,102.04,135.48,94.42,13.86,152.27,69.34,22.75,46.73,33.06,38.18,69.1,141.48,30.93,528.03,414.87,335.9,66.51,110.58,33.16,130,226.59,40.25,6.6,71.67,49.29,165.57,156.08,146.97,44,402.91,210.83,89.01,97.31,296.31,97.1,289.47,946.41,20.49,44.27,44.27,18.64,21.28,649.27,80.23,346,8.64,302.9,939.07,178,0,0,37.06,117.32,4,1319.43,690.52
"2018-01-04 16:30",105.52,367.49,223.92,20.61,30.81,32.64,23.58,137.26,84.11,23.85,0,47.25,21,38.99,72.39,51.84,661.6,652.77,65.81,121.16,111.2,276.86,204.34,731.83,121.83,21.56,468.68,68.35,1055.53,1182.75,0.07,105.73,137.4,10.41,384.39,125.34,52.75,84.31,877.35,486.81,1346.07,634.29,694.25,82.64,434.31,1330.4,144.09,175.25,10000,11.29,0,123.37,101.15,11.25,0,14.5,17.96,12.79,661.79,115.5,69.69,62.34,11.83,0,15,45.94,16.27,83.11,17.29,24.6,119.96,1260.34,265.92,38.68,62.98,47.67,13.46,1943.81,101.2,134.92,91.17,13.81,154.57,70.64,21.84,42.92,32.94,36.48,69.13,142.66,31.07,514.61,409.06,340.81,69.3,118.92,33.29,145,226.32,38.55,9.9,71.91,50.99,166.15,161.48,147.57,43,338.57,207.01,76.17,96.07,293.9,98.22,350.89,937.13,20.27,46.45,46.45,18.45,22.48,645.12,60.44,346.53,8.31,304.81,939.85,158,0,0,36.83,116.96,4,1281.81,697.45
"2018-01-04 16:45",104.32,377.2,218.41,20.57,30.72,32.35,22.67,137.64,81.57,25.95,0,45.69,21,37.06,74.5,46.06,665.34,646.88,67.46,122.4,113.51,273.13,205.7,736.82,126.26,22.59,439.74,65.52,1082.21,1179.46,0.07,101.62,146.83,7.5,406.03,124.83,42.28,77.09,902.03,487.08,1355.85,630.2,693.23,77.32,431.83,1324.15,143.65,175.61,10000,10.75,0,123.29,99.44,11.65,0,15.77,18.21,11.83,650.64,116.48,68.83,59.24,12,0,15,45.25,16.7,84.02,17.35,24.38,123.58,1257.94,268.38,35.15,64.86,48.22,11,1995.82,99.09,134.46,90.06,14.49,152.7,74.58,21.34,41.52,33.45,36.09,69.76,145.88,30.76,497.49,413.89,340.31,69.85,120.19,34.23,126,224.53,41.58,8.5,72.7,48.86,168.62,162.48,140.05,49,340.37,212.6,75.4,94.85,291.08,96.75,437.89,930.97,20.8,44.98,44.98,18.22,23.2,648.61,58.97,341.78,8.65,304.31,948.91,170,0,0,37.18,117.2,7,1302.29,709.23
"2018-01-04 17:00",102.95,386.52,211.81,19.8,30.84,32.06,23.44,134.79,78.86,22.51,0,48.43,22,36.63,70.25,41.68,665.1,637.23,70.79,119.56,115.88,273.96,209.8,731.1,114.56,22.34,441.92,65.38,1069.94,1184.71,0.07,110.19,139.22,4.24,395.72,121.15,48.57,83.85,870.43,490.4,1360.34,638.28,702.22,82.41,430.18,1324.6,146.41,211.82,10000,11.22,0,123.09,95.49,11.01,0.01,14.84,18.92,12.22,638.28,113.95,67.3,57.44,11.94,0,15,45.35,16.26,83.61,16.72,24.25,118.29,1245.02,265.93,35.32,64.94,44,10.68,2473.12,96.04,134.33,98.1,13.91,137.93,75.37,20.7,44.62,34.08,36.79,70.59,150.86,30.17,513.58,410.54,337.14,68.29,122.78,33.96,142,220.76,41.33,5.6,70.29,51.32,166.62,160.83,143.37,54,343.51,213.03,74.42,94.91,282.48,95.13,399.38,921.34,21.61,44.3,44.3,17.56,22.35,654.42,62.13,333.23,8.63,300.14,940.59,184,0,0,44.34,120.54,4,1238.87,692
"2018-01-04 17:15",96.83,392.66,209.6,20.34,30.54,31.88,23.44,130.26,79.89,25.38,0,48.32,22,40.38,70.05,41.29,646.91,623.95,67.34,121.66,111.44,263.19,204.12,722.17,128.52,22.69,443.52,63.72,1074,1168.44,0.07,110.01,131.38,6.08,377.6,119.98,49.74,78.45,891.64,482.96,1327.78,622.63,674.2,82.97,432.89,1329.12,149.92,179.67,10000,11.48,0,123.08,92.88,11.22,0,15.69,18.69,11.8,642.89,111.86,70.65,59.4,10.83,0,15,45.64,16.31,80.88,16.77,23.6,121.22,1248.9,284.01,38.24,64.7,42.24,9.98,2727.51,86.13,134.66,95.25,13.43,102.67,71.4,21.32,39.99,35.45,35.89,66.67,141.57,28.44,501.39,405.12,335.19,69.78,119.36,33.92,128,215.28,37.18,5.5,65.72,51.36,172.08,163.42,150.08,48,309.96,205.91,75.23,92.22,279.46,94.52,389.2,927.68,20.82,44.57,44.57,19.6,22.66,640.89,82.06,327.08,8.32,299.19,943.34,164,0,1,38.13,115.13,4,1269.77,701.95
"2018-01-04 17:30",94.9,383.89,211.25,21.22,30.36,31.83,22.92,129.02,79.23,22.76,0,47.84,22,41.13,65.32,40.34,651.54,631.58,69.98,120.1,108.87,267.5,208.01,708.52,108.09,22.83,443.23,61.25,1029.73,1158.5,0.07,107.12,151.36,5.46,381.02,116.46,33.39,87.4,921.5,487.73,1338.47,615.31,705.19,73.55,491.86,1332.68,209.23,175.03,10000,10.94,15.83,123.08,100.41,11.31,0,15.42,18.54,11.78,636.75,108.95,66.14,58.71,10.98,0,15,44.96,16.49,80.48,17.8,23.49,118.67,1224.62,270.21,34.91,63.76,45.13,9.03,2689.88,83.87,133.93,89.21,13.8,112.68,68.56,20.41,39.26,34.61,35.53,69.22,136.95,27.61,530.12,399.32,331.73,70.91,118.47,34.24,127,215.45,38.69,8.9,61.99,58.43,169.75,150.28,149.79,60,316.71,199.16,74.88,93.69,274.5,94.75,353.61,938.63,20.61,44.74,44.74,20.55,22.91,647.07,60.71,327.69,8.33,296.73,950.63,154,0,1,38.76,114.15,7,1271.32,697.69
"2018-01-04 17:45",93.98,372.69,202.31,21.21,30.87,32.3,22.98,129.48,76.47,25.37,0,48.49,22,40.33,65.98,42.39,647.96,615.88,71.43,121.28,112.96,261.38,204.4,707.43,117.39,25.58,439.62,64.37,1036.1,1157.69,0.07,117.87,151.47,4.75,369.47,113.92,25.53,79.61,924.45,485.49,1335.43,624.46,682.18,78.4,479.27,1326.13,189.57,186.8,10000,11.16,37.59,122.85,100.41,11.19,0.17,16.36,18.74,12.02,628.35,107.78,60.35,56.41,11.59,0,15,45.32,16.78,80.68,18.56,24.03,121.69,1237.85,253.45,35.88,66.51,46.34,8.18,2666.37,77.06,133.57,89.86,13.7,103.09,62.25,20.28,38.37,34.85,35.49,71.76,134.24,26.57,519.38,401.07,330.08,69.87,117.09,34.09,127,213.41,38.64,5.4,57.72,59.69,166.73,157.08,150.65,50,328.3,188.48,74.4,91.05,278.87,92.68,359.22,943.22,20.64,45.38,45.38,19.36,20.83,644.6,57.04,339.71,8.64,296.08,948.49,184,0,0,36.9,113.16,7,1301.53,696.81
"2018-01-04 18:00",76.25,369.92,200.88,20.51,30.17,32.71,21.95,124.02,74.93,22.95,0,49.78,22,39.55,60.28,42.66,641.19,616.76,68.88,120.81,113.04,260.86,207.5,716.98,117.52,25,441.79,62.96,1011.72,1154.87,0.07,106.83,155.29,7.71,361.53,111.95,19.48,88.16,936.28,481.99,1328.91,616.62,752.17,73.6,435.68,1321.28,157.96,191.3,10000,12.77,55.28,57.63,99.26,10.51,0.2,15.3,19.24,12.69,617.39,109.47,57.94,56.61,11.37,0,15,44.83,16.24,80.65,18.76,23.59,119.69,1225.9,248.45,37.45,62.12,44.98,7.92,2651.75,75.59,128.3,81.78,13.67,100.88,55.45,20.1,36.09,31.81,36,68.98,133.83,26.75,532.11,393.34,331.51,67.7,120.71,34.32,124,214.28,37.9,5.8,55.86,60.46,164.78,150.77,151.23,53,340.94,174.48,71.47,92.7,279,89.57,354.08,929.79,20.33,46.92,46.92,19.28,21.89,646.6,53.19,334.72,8.39,296.51,949.82,178,0,0,41.69,113.77,7,1251.54,698.38
"2018-01-04 18:15",78.53,374.35,200.86,20.79,30.52,33.42,22.11,124.1,72.9,24.04,0,49.29,23,41.31,55.67,40.93,627.48,607.05,66.11,120.39,117.11,256.78,202.67,725.1,105.92,25.77,446.67,58.78,1005.94,1156.94,0.07,109.9,154.71,9,364.41,119.89,19.83,76.46,1020.66,480.68,1337.64,615,680.16,60.93,455.92,1317.77,156.67,207.47,10000,13.63,68.28,28.61,97.87,11.91,0.7,15.65,18.09,12.12,607.27,103.95,55.04,56.66,11.29,0,15,45.15,16.4,81.19,18.44,23.81,120.14,1274.63,252.41,34.9,63.04,40.53,7.77,2602.28,71.84,125.86,68.11,13.42,104.18,51.96,23.05,36.26,30.41,34.53,73.89,134.32,26.85,486.64,391.95,324.68,69.51,120.17,37.15,122,210.29,36.95,5.7,53.79,58.37,164.76,158.77,152.84,59,354.75,171.34,68.04,90.57,272.01,85.93,348.54,926.96,19.57,45.2,45.2,17.66,22.54,644.81,69.48,328.58,9.86,290.68,959.6,160,0,0,42.52,112.68,7,1256.93,682.85
"2018-01-04 18:30",77.59,375.26,194.37,21.07,34.94,32.86,23.11,123.49,72.12,23.7,0,50.2,28,39.81,50.09,40.82,614.71,609.35,68,119.07,117.89,244.73,211.51,722.6,123.13,25.25,437.21,60.74,975.54,1158.83,0.09,110.04,142.13,11.22,364.43,113.75,23.39,85.68,1116.06,478.48,1340.81,603.42,688.14,58.83,456.43,1321.16,156.33,164.86,10000,11.73,73.84,28.64,101.58,11.59,1.57,16.16,19.02,11.79,607.54,102.55,53.63,59.79,11.15,0,15,45.53,16.37,80.71,18.17,24.07,120.32,1246.99,246.82,36.82,59.85,40.57,7.57,2546.74,70.06,120.79,64.18,14.53,153.5,50.77,20.27,34.12,26.45,34.84,69.27,130.52,27.15,524.23,390.27,325.4,72.29,108.84,46.8,122,204.02,33.62,5.6,49.59,58.49,166.03,165.03,151.76,45,376.65,162.38,68.08,92.56,267.38,85.57,345.33,900.54,19.98,46.51,46.51,17.25,22.38,643.39,67.42,327.2,10.21,290.4,966.92,163,0,0,41.47,111.42,7,1288.36,688.27
"2018-01-04 18:45",71.45,369.21,182.64,20.72,37.22,33,24.33,117.21,69.11,23.2,0,56.55,35,39.72,48.06,39.43,640.04,600.5,68.51,122.91,116.16,249.22,203.38,729.78,115.36,25.24,436.28,57.71,995.97,1153.41,0.08,118.63,141.58,7.91,359.45,108.25,24,83.73,1121.27,481.03,1343.89,622.41,687.13,66.54,460.69,1301.82,153.52,176.61,10000,15.66,83.91,28.68,101.15,11.33,1.7,14.74,18.52,12.41,607.43,101.9,48.4,61.83,11.46,0.67,15,47.23,16.95,81.1,18.38,25.21,120.67,1267.28,227.32,36.78,61.41,42.21,7.72,2514.38,67.74,119.29,57.73,14.5,100.23,50.31,19.35,31.94,27.24,35.36,68.14,124.39,27.21,514.09,386.2,326.7,68.14,109.59,46.66,120,201.62,31.92,5.8,48.73,62.83,169.62,156.76,154.11,46,365.21,160.49,65.96,87.82,257.73,91.98,312.81,892.33,21.35,47.67,47.67,17.18,21.35,642.44,53.39,315.63,8.76,292.7,961.34,187,0,1,39.67,112.16,7,1271.63,678.3
"2018-01-04 19:00",72.19,370.9,179.15,21.19,36.98,33.09,27.05,124.37,67.66,23.89,2.01,57.37,32,43.74,47.67,40.88,638.13,598.66,77.25,127.86,120.41,254.4,203.69,702.19,128.02,24.81,438.63,61.34,983.77,1148.43,0.09,122.43,161.54,8.54,361.41,107.24,22.06,91.24,1131.86,483.24,1329.5,626.56,696.12,62.51,458.57,1300.02,151.44,170.56,10000,16.13,87.94,28.7,93.83,11.79,2.83,16.85,19.22,12.31,595.32,101.47,53.04,66.38,12,2.87,23,47.77,17.68,80.94,19.43,24.9,127.71,1261.87,223.76,34.82,59.52,41.43,7.63,2433.11,59.35,122.81,58.76,13.97,98.53,51.58,19.37,30.59,26.67,34.51,70.95,125.97,28.02,520.67,382.82,329.4,73.22,113.43,46.7,124,204.49,36.81,6.9,49.76,64.69,175.89,150.73,150.97,55,363.12,163.44,67.37,89.25,273.26,90.72,304.32,892.53,22.32,44.52,44.52,17.92,21.19,641.76,53.5,314.53,9.81,295.4,949.6,173,0,1,38.94,116.03,7,1317.05,690.01
"2018-01-04 19:15",73.76,366.65,179,21.44,36.78,32.94,27.14,129.61,69.37,22.62,2,58.12,28,43.33,47.17,36.82,626.46,590.63,73.42,129.92,128.2,244.26,204.26,720.24,122.36,24.58,420.6,59.21,954.13,1137.48,0.09,121.64,164.42,6.15,372.26,72.56,17.1,98.84,1170.13,487.84,1318.18,626.94,646.12,56.42,488.1,1310.52,158.27,166.16,10000,16.08,86.44,28.76,69.83,11.82,1.88,15.14,19.96,12.52,592.12,101.3,55.04,67.65,12.6,2.88,24,45.85,17.21,80.75,19.76,24.15,124.27,1264.12,232.38,36.29,61.79,37.76,8.76,2324.16,55.9,119.67,63.87,15.08,94.5,53.18,14.66,31.84,25.76,35.16,73.39,89.96,27.35,503.13,381.05,329.78,69.21,113.46,47.36,123,209.09,35.06,9,46.76,60.23,177.79,153.39,151.95,69,369.36,157.76,68.39,86.14,280.2,88.3,272.59,872.21,22.16,45.91,45.91,18.71,22.49,641.63,53.78,310.67,9.36,295.78,963.27,152,0,0,42.21,114.71,7,1301.59,701.37
"2018-01-04 19:30",71.76,361.22,190.01,21.73,37.12,33.18,26.74,125.78,67.52,24.68,2,55.64,28,42.44,50.17,36.89,612.45,593.88,73.02,127.28,128.44,229.9,213.34,734.5,117.22,25.11,408.58,58.8,963.29,1120.76,0.1,125.51,150.01,5.31,365.28,58.43,14.22,88.23,1171.88,482.32,1312.5,636.23,698.1,56.29,507.03,1296.4,162.67,171.53,10000,15.86,87.96,28.69,69.57,12.54,1.48,16.36,19.14,12.86,587.79,99.64,55.12,67.76,12.73,2.87,24,46.39,17.16,80.31,19.19,24.54,122.78,1290.98,234.14,36.38,60.13,37.63,8.86,2196.68,55.69,120.8,62.43,14.63,101.83,49.86,15.02,32.15,25.66,34.64,66.94,82.75,27.53,503.93,381.95,329.88,70.37,126.34,45.87,119,204.64,33.88,5.6,46.89,64.13,179.56,142.3,152.39,62,361.31,152.02,74.93,87.28,280.41,88.03,257.71,883.39,22.91,46.46,46.46,18.02,22.58,624.35,55.66,298.79,9.08,295.88,955.56,187,0,0,41.71,115.36,13,1260.15,677.96
"2018-01-04 19:45",69.13,367.44,184.89,21.49,36.14,33.27,27.4,126.88,64.86,22.72,2,58.5,29,40.92,46.08,37.76,620.03,601.76,73.91,128.18,127.77,231.52,200.64,724.11,129.77,24.81,411.31,56.24,928.9,1101.57,0.09,112.55,150.01,7.1,361.31,55.53,14.12,98.14,1164.73,484.8,1317.73,622.55,681.09,58.38,507.5,1299.97,157.75,179.66,10000,16.32,87.61,28.81,76.76,11.62,1.49,15.72,19.41,13.27,574.33,98.17,58.1,64.32,12.55,2.87,22,46.96,17.11,79.22,19.63,24.84,123.87,1254.82,222.71,34.87,59.7,39.22,8.89,1834.45,53.36,120.69,59.76,13.38,127.19,48.89,14.78,33.97,26.1,35.53,67.54,83.35,26.97,521.77,382.4,331.86,69.31,135.3,44.7,119,204.08,41.12,10.3,46.56,59.43,178.93,139.17,150.23,57,369.25,149.29,70.24,87.29,278.96,88.31,253.75,876.02,23.04,45.59,45.59,17.63,22.36,630.43,56.47,297.45,10.26,297.86,949.38,175,0,0,40.83,113.45,7,1260.53,689.14
"2018-01-04 20:00",69.03,360.03,186.95,21.17,36.11,32.81,26.76,124.56,66.03,24.4,2,59.48,31,39.99,47.89,37.76,610.81,591.12,74.19,132.82,127.46,228.02,176.81,743.35,121.7,25.14,410.36,59.37,958.57,1100.37,0.09,122.13,153.33,7.37,372.03,54.2,14.49,88.38,1180.74,480.71,1313.05,641.67,711.08,49.18,546.38,1299.54,208.27,188.84,10000,16.93,87.9,29.2,75.57,11.98,1.87,16.76,19.38,12.91,576.66,96.78,57.93,62.26,12.57,2.87,24,47.63,17.4,78.28,19.64,25.67,124.35,1308.75,219.94,37.01,58.18,40.25,10.45,1522.35,50.47,121.76,60.63,14.79,101.38,49.77,15.62,33.65,24.52,32.79,72.03,84.15,27.33,534.04,380.79,331.37,70.48,133.4,45.05,115,202.92,39.34,7.1,46.19,58.3,175.15,144.19,157.64,65,384.1,153.69,70.31,88.37,280.98,86.25,342.23,878.39,23.38,44.89,44.89,17.37,22.65,640.64,58.21,294.11,10.49,296.37,957.11,160,0,0,42.13,112.83,7,1360.59,671.42
"2018-01-04 20:15",66.78,357.82,186.61,21.4,36.29,32.7,26.56,120.23,65.82,22.39,2,57.3,30,41.35,45.38,37.29,602.83,593.56,77.32,138.57,128.81,223.13,174.65,717.62,104.43,24.81,434.75,53.4,942.42,1088.11,0.09,119.19,140.95,10.41,356.41,51.43,14.55,98.92,1121.39,476.88,1311.75,641.56,683.07,48.3,568.25,1308.38,217.25,133.19,10000,15.87,83.85,29.05,75.71,11.7,1.5,17.03,19.84,12.72,569.03,97.24,55.12,65.42,12.43,2.89,24,47.37,19,79.88,22.32,25.38,123.21,1300.83,220.31,35.85,60.74,37.95,12.82,1578.05,50.76,121.77,63.41,13.62,154.41,49.59,15.1,33.38,24.24,31.98,71.27,88.9,27.2,538.5,374.07,339.02,70.63,132.15,46.54,119,199.47,36.47,10.2,45.18,58.52,174.65,140.02,150.47,55,633.53,150.33,65.94,89.38,275.39,85.87,392.09,879.25,23.28,45.26,45.26,17.78,22.3,623.71,54.65,292.66,10.32,293.02,959.33,165,0,1,29.96,110.47,7,1240.25,672.13
